"Administrative","Informational","ProductRelated","BounceRates","ExitRates","Month","VisitorType","Weekend","Revenue"
0,0,1,0.2,0.2,"Mar","Returning_Visitor",TRUE,FALSE
3,0,8,0,0.011111111,"Mar","New_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
3,0,43,0,0.010971006,"Mar","Returning_Visitor",FALSE,FALSE
5,0,4,0,0.033333333,"Mar","New_Visitor",TRUE,FALSE
0,0,42,0,0.004761905,"Mar","Returning_Visitor",FALSE,FALSE
0,0,2,0,0.05,"Mar","Returning_Visitor",FALSE,FALSE
8,0,89,0.006315789,0.030125313,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
0,0,13,0,0.008333333,"Mar","Returning_Visitor",FALSE,TRUE
5,3,17,0.006818182,0.018519814,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,4,0.05,0.083333333,"Mar","Returning_Visitor",TRUE,FALSE
3,0,11,0,0.015384615,"Mar","Returning_Visitor",FALSE,FALSE
0,0,2,0,0.1,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.06,"Mar","Returning_Visitor",TRUE,FALSE
2,0,9,0,0.02,"Mar","New_Visitor",FALSE,FALSE
3,0,10,0,0.007692308,"Mar","Returning_Visitor",TRUE,FALSE
2,0,17,0,0.023529412,"Mar","Returning_Visitor",FALSE,FALSE
0,0,16,0.00625,0.027205882,"Mar","Returning_Visitor",FALSE,FALSE
1,0,68,0.003361345,0.01146836,"Mar","Returning_Visitor",FALSE,FALSE
14,2,55,0.003125,0.014499164,"Mar","Returning_Visitor",FALSE,FALSE
0,0,25,0,0.012742857,"Mar","Returning_Visitor",TRUE,FALSE
0,0,33,0,0.025,"Mar","Returning_Visitor",TRUE,FALSE
0,0,19,0,0.007894737,"Mar","Returning_Visitor",FALSE,FALSE
5,0,3,0,0.033333333,"Mar","New_Visitor",FALSE,FALSE
4,0,9,0.015384615,0.031538462,"Mar","Returning_Visitor",FALSE,FALSE
4,0,15,0,0.006666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,9,0.033333333,0.085185185,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
4,0,3,0,0.014285714,"Mar","Returning_Visitor",FALSE,FALSE
0,0,4,0,0.05,"Mar","Returning_Visitor",TRUE,FALSE
0,0,14,0,0.014285714,"Mar","Returning_Visitor",FALSE,FALSE
0,0,7,0,0.007142857,"Mar","Returning_Visitor",FALSE,FALSE
11,2,90,0.001030928,0.003917526,"Mar","Returning_Visitor",FALSE,TRUE
0,0,12,0,0.045833333,"Mar","Returning_Visitor",FALSE,FALSE
2,0,12,0.028571429,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,17,0,0.011764706,"Mar","Returning_Visitor",FALSE,FALSE
1,0,27,0,0.009259259,"Mar","Returning_Visitor",FALSE,TRUE
1,0,5,0,0.011111111,"Mar","New_Visitor",TRUE,FALSE
0,0,7,0.028571429,0.057142857,"Mar","Returning_Visitor",FALSE,FALSE
5,0,5,0.022222222,0.044444444,"Mar","New_Visitor",TRUE,FALSE
1,0,6,0,0.04,"Mar","Returning_Visitor",TRUE,FALSE
0,0,6,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
2,0,15,0,0.005882353,"Mar","Returning_Visitor",FALSE,FALSE
1,0,11,0.016666667,0.033333333,"Mar","Returning_Visitor",TRUE,FALSE
5,0,8,0,0.018181818,"Mar","Returning_Visitor",TRUE,FALSE
0,0,8,0,0.025,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",TRUE,FALSE
0,0,19,0,0.010526316,"Mar","Returning_Visitor",FALSE,FALSE
1,0,39,0.011965812,0.017802198,"Mar","Returning_Visitor",FALSE,FALSE
10,1,61,0,0.009552239,"Mar","Returning_Visitor",FALSE,FALSE
0,0,9,0.022222222,0.044444444,"Mar","Returning_Visitor",FALSE,FALSE
0,0,8,0,0.025,"Mar","Returning_Visitor",FALSE,FALSE
0,0,15,0.015384615,0.021538462,"Mar","Returning_Visitor",FALSE,FALSE
0,0,32,0,0.01015625,"Mar","Returning_Visitor",FALSE,FALSE
4,0,23,0.007692308,0.026089744,"Mar","Returning_Visitor",FALSE,FALSE
2,0,14,0,0.0125,"Mar","New_Visitor",TRUE,FALSE
4,0,14,0,0.028571429,"Mar","New_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,15,0,0.04,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",TRUE,FALSE
0,0,22,0.004848485,0.026652893,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
4,0,23,0,0.003913043,"Mar","New_Visitor",TRUE,FALSE
0,0,2,0,0.033333333,"Mar","Returning_Visitor",TRUE,FALSE
2,0,11,0,0.015384615,"Mar","New_Visitor",FALSE,FALSE
0,0,2,0,0.1,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.022222222,"Mar","Returning_Visitor",FALSE,FALSE
0,0,7,0.028571429,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
2,0,18,0,0.010526316,"Mar","New_Visitor",TRUE,FALSE
2,0,11,0,0.020512821,"Mar","Returning_Visitor",FALSE,FALSE
2,3,34,0.021621622,0.048648649,"Mar","Returning_Visitor",FALSE,FALSE
0,0,4,0,0.05,"Mar","Returning_Visitor",FALSE,FALSE
3,0,7,0,0.02,"Mar","New_Visitor",TRUE,FALSE
0,0,10,0,0.036666667,"Mar","Returning_Visitor",FALSE,FALSE
2,0,15,0,0.004444444,"Mar","Returning_Visitor",FALSE,FALSE
0,0,2,0.2,0.2,"Mar","Returning_Visitor",TRUE,FALSE
0,0,2,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.04,"Mar","Returning_Visitor",FALSE,FALSE
3,0,67,0.006060606,0.011147186,"Mar","Returning_Visitor",FALSE,FALSE
7,6,83,0.007967033,0.019990486,"Mar","Returning_Visitor",FALSE,FALSE
0,0,4,0.05,0.075,"Mar","Returning_Visitor",FALSE,FALSE
0,0,12,0.033333333,0.083333333,"Mar","Returning_Visitor",FALSE,FALSE
1,0,12,0,0.016666667,"Mar","New_Visitor",FALSE,TRUE
4,0,16,0.003333333,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,7,0.057142857,0.085714286,"Mar","Returning_Visitor",FALSE,FALSE
3,0,19,0.009090909,0.018181818,"Mar","Returning_Visitor",TRUE,TRUE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",TRUE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0.066666667,0.166666667,"Mar","Returning_Visitor",FALSE,FALSE
2,1,66,0.006470588,0.018141923,"Mar","Returning_Visitor",FALSE,FALSE
1,3,65,0,0.011764706,"Mar","Returning_Visitor",TRUE,FALSE
0,0,17,0,0.005882353,"Mar","Returning_Visitor",FALSE,FALSE
0,0,21,0,0.023809524,"Mar","Returning_Visitor",FALSE,FALSE
1,0,35,0.011764706,0.028151261,"Mar","Returning_Visitor",TRUE,FALSE
9,1,50,0.008928571,0.018154762,"Mar","Returning_Visitor",TRUE,FALSE
1,0,7,0,0.025,"Mar","New_Visitor",TRUE,TRUE
3,0,54,0.003508772,0.012962963,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.016666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,12,0.004166667,0.043055556,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.016666667,"Mar","Returning_Visitor",FALSE,FALSE
5,0,31,0,0.001041667,"Mar","Returning_Visitor",TRUE,TRUE
1,1,49,0,8e-04,"Mar","Returning_Visitor",TRUE,TRUE
6,2,60,0.001666667,0.009358814,"Mar","Returning_Visitor",FALSE,FALSE
0,0,9,0.02962963,0.055026455,"Mar","Returning_Visitor",FALSE,FALSE
0,0,9,0,0.022222222,"Mar","Returning_Visitor",TRUE,FALSE
4,0,8,0,0.024242424,"Mar","Returning_Visitor",TRUE,FALSE
0,0,3,0.066666667,0.133333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,40,0.001666667,0.016666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,8,0,0.0125,"Mar","Returning_Visitor",FALSE,FALSE
6,0,14,0,0.00625,"Mar","Returning_Visitor",TRUE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0,0.066666667,"Mar","Returning_Visitor",TRUE,FALSE
3,0,30,0,0.010416667,"Mar","Returning_Visitor",TRUE,FALSE
4,0,28,0,0.02183908,"Mar","Returning_Visitor",FALSE,FALSE
NA,NA,NA,NA,NA,"Mar","Returning_Visitor",FALSE,FALSE
0,0,17,0.013333333,0.026666667,"Mar","Returning_Visitor",FALSE,FALSE
2,0,20,0,0.00952381,"Mar","Returning_Visitor",FALSE,TRUE
3,0,28,0,0.001724138,"Mar","Returning_Visitor",FALSE,FALSE
6,3,47,0.001333333,0.007891429,"Mar","Returning_Visitor",FALSE,TRUE
0,0,9,0.044444444,0.055555556,"Mar","Returning_Visitor",FALSE,FALSE
0,0,20,0.03,0.06,"Mar","Returning_Visitor",FALSE,FALSE
1,0,13,0,0.007142857,"Mar","New_Visitor",TRUE,FALSE
4,0,50,0.007843137,0.018300654,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,1,38,0.005405405,0.022972973,"Mar","Returning_Visitor",FALSE,FALSE
4,0,39,0.001190476,0.010997732,"Mar","Returning_Visitor",TRUE,FALSE
0,0,21,0,0.008333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,27,0.007407407,0.01691358,"Mar","Returning_Visitor",FALSE,FALSE
0,0,34,0.019393939,0.025282904,"Mar","Returning_Visitor",FALSE,FALSE
0,2,11,0.015384615,0.046153846,"Mar","Returning_Visitor",FALSE,FALSE
0,0,37,0.005405405,0.014414414,"Mar","Returning_Visitor",TRUE,FALSE
0,0,13,0,0.007692308,"Mar","Returning_Visitor",FALSE,FALSE
5,0,17,0.003030303,0.027272727,"Mar","Returning_Visitor",FALSE,FALSE
0,0,10,0,0.004,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",TRUE,FALSE
0,0,20,0.01,0.021666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,27,0,0.007407407,"Mar","Returning_Visitor",TRUE,FALSE
1,1,16,0.013333333,0.033777778,"Mar","Returning_Visitor",FALSE,FALSE
0,0,21,0.00952381,0.038095238,"Mar","Returning_Visitor",FALSE,FALSE
2,0,8,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
0,0,24,0,0.020289855,"Mar","Returning_Visitor",FALSE,FALSE
0,0,4,0,0.05,"Mar","Returning_Visitor",FALSE,FALSE
0,0,7,0,0.014285714,"Mar","Returning_Visitor",FALSE,FALSE
3,0,9,0,0.02,"Mar","New_Visitor",FALSE,FALSE
7,3,11,0,0.006666667,"Mar","New_Visitor",TRUE,FALSE
1,2,22,0.004761905,0.023809524,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0.083333333,0.095,"Mar","Returning_Visitor",FALSE,FALSE
0,0,10,0,0.06,"Mar","Returning_Visitor",FALSE,FALSE
0,1,9,0,0.02,"Mar","Returning_Visitor",TRUE,FALSE
2,1,22,0.018181818,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
10,1,104,0.003301887,0.013104972,"Mar","Returning_Visitor",TRUE,FALSE
0,0,8,0,0.014583333,"Mar","Returning_Visitor",TRUE,FALSE
0,0,1,0.1,0.133333333,"Mar","Returning_Visitor",FALSE,FALSE
15,2,54,0,0.006127451,"Mar","New_Visitor",TRUE,FALSE
6,2,23,0,0.007111111,"Mar","Returning_Visitor",TRUE,TRUE
0,0,24,0.008333333,0.031944444,"Mar","Returning_Visitor",TRUE,FALSE
3,0,19,0.036842105,0.04,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.04,"Mar","Returning_Visitor",FALSE,FALSE
0,0,13,0,0.007692308,"Mar","Returning_Visitor",FALSE,FALSE
3,0,3,0,0.013333333,"Mar","New_Visitor",FALSE,FALSE
0,5,31,0.007407407,0.036957672,"Mar","Returning_Visitor",FALSE,FALSE
1,0,19,0.02,0.03125,"Mar","Returning_Visitor",FALSE,FALSE
0,0,19,0.031578947,0.048245614,"Mar","Returning_Visitor",FALSE,FALSE
0,3,13,0.006666667,0.002222222,"Mar","Returning_Visitor",TRUE,TRUE
0,0,2,0,0.1,"Mar","Returning_Visitor",FALSE,FALSE
3,0,61,0,0.007213115,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,13,0.006153846,0.044615385,"Mar","Returning_Visitor",FALSE,FALSE
0,0,12,0,0.047222222,"Mar","Returning_Visitor",TRUE,FALSE
3,0,16,0,0.010526316,"Mar","New_Visitor",FALSE,FALSE
0,0,2,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
1,0,5,0,0.016666667,"Mar","New_Visitor",FALSE,FALSE
0,0,2,0,0.1,"Mar","Returning_Visitor",FALSE,FALSE
2,0,12,0,0.007692308,"Mar","Returning_Visitor",FALSE,FALSE
0,0,9,0.022222222,0.044444444,"Mar","Returning_Visitor",FALSE,FALSE
1,0,37,0,0.020175439,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
9,3,55,0.006451613,0.02016129,"Mar","Returning_Visitor",FALSE,FALSE
NA,NA,NA,NA,NA,"Mar","Returning_Visitor",FALSE,FALSE
NA,NA,NA,NA,NA,"Mar","Returning_Visitor",FALSE,FALSE
NA,NA,NA,NA,NA,"Mar","Returning_Visitor",FALSE,FALSE
NA,NA,NA,NA,NA,"Mar","Returning_Visitor",FALSE,FALSE
NA,NA,NA,NA,NA,"Mar","Returning_Visitor",FALSE,FALSE
1,0,18,0,0.048235294,"Mar","Returning_Visitor",FALSE,FALSE
2,0,17,0,0.029761905,"Mar","Returning_Visitor",FALSE,FALSE
5,0,8,0,0.022222222,"Mar","Returning_Visitor",FALSE,FALSE
0,0,9,0,0.001587302,"Mar","Returning_Visitor",TRUE,FALSE
3,2,3,0,0.014285714,"Mar","New_Visitor",TRUE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
1,0,37,0.005555556,0.016666667,"Mar","Returning_Visitor",FALSE,TRUE
4,0,24,0.002564103,0.004395604,"Mar","Returning_Visitor",FALSE,FALSE
3,0,129,0,0.009135204,"Mar","Returning_Visitor",FALSE,FALSE
5,0,12,0.028571429,0.042857143,"Mar","Returning_Visitor",FALSE,FALSE
0,0,11,0,0.007792208,"Mar","Returning_Visitor",FALSE,FALSE
0,0,56,0.003703704,0.016666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,19,0.021052632,0.052631579,"Mar","Returning_Visitor",TRUE,FALSE
1,0,13,0,0.020512821,"Mar","Returning_Visitor",FALSE,FALSE
6,0,18,0.004761905,0.021269841,"Mar","Returning_Visitor",TRUE,FALSE
0,0,2,0,0.1,"Mar","Returning_Visitor",TRUE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",TRUE,FALSE
0,0,3,0.05,0.15,"Mar","Returning_Visitor",FALSE,FALSE
0,1,15,0.0125,0.0375,"Mar","Returning_Visitor",FALSE,FALSE
10,0,28,0.017647059,0.022794118,"Mar","Returning_Visitor",FALSE,TRUE
0,0,11,0,0.018181818,"Mar","Returning_Visitor",TRUE,FALSE
1,0,14,0,0.006666667,"Mar","Returning_Visitor",FALSE,FALSE
1,0,8,0,0.025,"Mar","Returning_Visitor",TRUE,FALSE
1,0,16,0.022222222,0.033333333,"Mar","Returning_Visitor",FALSE,TRUE
0,0,3,0.1,0.111111111,"Mar","Returning_Visitor",FALSE,FALSE
0,1,13,0,0.032142857,"Mar","Returning_Visitor",FALSE,FALSE
1,0,17,0,0.02125,"Mar","Returning_Visitor",FALSE,FALSE
1,0,9,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
2,0,3,0,0.04,"Mar","New_Visitor",FALSE,FALSE
1,3,11,0,0.013333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,1,20,0,0.003174603,"Mar","Returning_Visitor",FALSE,TRUE
0,0,2,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
1,0,29,0,0.006896552,"Mar","New_Visitor",TRUE,FALSE
0,0,4,0,0.05,"Mar","Returning_Visitor",FALSE,FALSE
0,0,30,0,0.007142857,"Mar","New_Visitor",FALSE,TRUE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
2,1,18,0,0.00952381,"Mar","New_Visitor",FALSE,FALSE
0,0,12,0,0.036666667,"Mar","Returning_Visitor",FALSE,FALSE
1,0,7,0,0.028571429,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
1,0,3,0.05,0.1,"Mar","Returning_Visitor",FALSE,FALSE
9,0,63,0,0.007,"Mar","New_Visitor",FALSE,TRUE
2,0,19,0.004761905,0.015873016,"Mar","Returning_Visitor",TRUE,TRUE
6,0,12,0.019444444,0.032222222,"Mar","Returning_Visitor",TRUE,FALSE
6,1,56,0.003389831,0.01480226,"Mar","Returning_Visitor",FALSE,TRUE
0,0,7,0,0.033333333,"Mar","New_Visitor",TRUE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
4,0,17,0.00075188,0.013061325,"Mar","Returning_Visitor",FALSE,TRUE
0,0,7,0.028571429,0.011428571,"Mar","Returning_Visitor",TRUE,FALSE
4,0,7,0.036,0.029285714,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
3,0,6,0,0.014285714,"Mar","New_Visitor",FALSE,FALSE
2,0,17,0,0.011111111,"Mar","Returning_Visitor",FALSE,FALSE
3,0,30,0.012121212,0.024242424,"Mar","Returning_Visitor",FALSE,FALSE
2,0,20,0.011111111,0.016666667,"Mar","New_Visitor",FALSE,TRUE
0,0,77,0.003070175,0.023099415,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.04,"Mar","Returning_Visitor",TRUE,FALSE
0,0,6,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
0,0,8,0.057142857,0.095238095,"Mar","Returning_Visitor",FALSE,FALSE
4,0,68,0.002941176,0.012843137,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
2,4,53,0.007272727,0.005454545,"Mar","Returning_Visitor",TRUE,FALSE
0,0,6,0,0.04,"Mar","Returning_Visitor",FALSE,FALSE
0,0,30,0.027586207,0.035862069,"Mar","Returning_Visitor",FALSE,FALSE
2,0,7,0,0.028571429,"Mar","Returning_Visitor",FALSE,FALSE
0,0,12,0.016666667,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
5,0,23,0,0.007407407,"Mar","Returning_Visitor",FALSE,FALSE
4,0,35,0,0.005882353,"Mar","New_Visitor",FALSE,FALSE
0,0,5,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
3,0,6,0,0.018518519,"Mar","Returning_Visitor",TRUE,FALSE
4,0,9,0,0.015384615,"Mar","New_Visitor",FALSE,FALSE
0,0,17,0.011764706,0.007843137,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,14,0.014285714,0.023809524,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,8,0,0.014285714,"Mar","New_Visitor",TRUE,FALSE
9,4,33,0,0.004651163,"Mar","New_Visitor",FALSE,FALSE
0,0,6,0,0.02,"Mar","Returning_Visitor",TRUE,TRUE
0,0,4,0,0.016666667,"Mar","Returning_Visitor",FALSE,FALSE
3,1,47,0,0.002083333,"Mar","Returning_Visitor",TRUE,FALSE
0,0,9,0,0.033333333,"Mar","Returning_Visitor",TRUE,FALSE
0,0,4,0,0.05,"Mar","Returning_Visitor",FALSE,FALSE
2,0,23,0,0.008333333,"Mar","New_Visitor",TRUE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,2,38,0.000854701,0.016544567,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,40,0.005128205,0.029795821,"Mar","Returning_Visitor",FALSE,FALSE
2,0,43,0.009090909,0.025378788,"Mar","Returning_Visitor",FALSE,FALSE
0,0,12,0.016666667,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
11,0,54,0,0.012261867,"Mar","Returning_Visitor",FALSE,FALSE
0,0,10,0.02,0.04,"Mar","Returning_Visitor",TRUE,FALSE
9,0,48,0.007272727,0.011515152,"Mar","Returning_Visitor",TRUE,TRUE
0,0,26,0,0.018,"Mar","Returning_Visitor",TRUE,FALSE
0,0,5,0.04,0.08,"Mar","Returning_Visitor",TRUE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,21,0.00952381,0.030952381,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.033333333,"Mar","Returning_Visitor",TRUE,FALSE
0,0,3,0.1,0.122222222,"Mar","Returning_Visitor",FALSE,FALSE
0,0,8,0.025,0.1,"Mar","Returning_Visitor",FALSE,FALSE
3,0,33,0.0015625,0.01953125,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0.04,0.08,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",TRUE,FALSE
3,1,28,0,0.022222222,"Mar","Returning_Visitor",FALSE,FALSE
1,0,7,0.025,0.05,"Mar","Returning_Visitor",FALSE,FALSE
4,0,8,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
1,0,24,0,0.016666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,11,0,0.018181818,"Mar","Returning_Visitor",FALSE,FALSE
0,0,11,0.031818182,0.068181818,"Mar","Returning_Visitor",FALSE,FALSE
3,2,11,0,0.006666667,"Mar","New_Visitor",FALSE,TRUE
2,0,42,0,0.002051282,"Mar","Returning_Visitor",FALSE,FALSE
1,2,46,0,0.015416667,"Mar","Returning_Visitor",FALSE,FALSE
5,3,22,0.002564103,0.013461538,"Mar","Returning_Visitor",FALSE,FALSE
0,0,18,0.011111111,0.006878307,"Mar","Returning_Visitor",TRUE,FALSE
2,0,28,0,0.013333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,19,0,0.021052632,"Mar","Returning_Visitor",FALSE,FALSE
7,0,20,0.011111111,0.039753086,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.04,"Mar","Returning_Visitor",FALSE,TRUE
0,0,16,0.01875,0.035416667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,17,0.023529412,0.049509804,"Mar","Returning_Visitor",FALSE,FALSE
2,1,19,0.016666667,0.026190476,"Mar","Returning_Visitor",FALSE,FALSE
0,0,18,0.011111111,0.044444444,"Mar","Returning_Visitor",FALSE,FALSE
4,0,13,0,0.00625,"Mar","Returning_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0.026666667,0.03968254,"Mar","Returning_Visitor",FALSE,FALSE
5,0,11,0,0.015384615,"Mar","New_Visitor",FALSE,FALSE
0,3,10,0,0.016666667,"Mar","New_Visitor",TRUE,FALSE
0,0,5,0.02,0.12,"Mar","Returning_Visitor",TRUE,FALSE
0,0,10,0.02,0.04,"Mar","Returning_Visitor",FALSE,FALSE
0,0,12,0,0.02,"Mar","Returning_Visitor",FALSE,FALSE
5,3,6,0,0.003333333,"Mar","Returning_Visitor",FALSE,FALSE
4,4,6,0,0.015384615,"Mar","New_Visitor",FALSE,FALSE
0,0,3,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
0,0,20,0,0.011111111,"Mar","Returning_Visitor",FALSE,FALSE
7,1,26,0,0.007142857,"Mar","Returning_Visitor",FALSE,FALSE
11,0,16,0,0.013636364,"Mar","Returning_Visitor",FALSE,FALSE
1,0,8,0,0.022222222,"Mar","Returning_Visitor",TRUE,FALSE
0,0,5,0,0.04,"Mar","Returning_Visitor",TRUE,FALSE
2,0,35,0,0.005405405,"Mar","New_Visitor",TRUE,FALSE
11,1,17,0.007258065,0.044351348,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0,0.04,"Mar","Returning_Visitor",FALSE,FALSE
6,0,59,0.002985075,0.011923715,"Mar","Returning_Visitor",TRUE,TRUE
3,0,24,0,0.008333333,"Mar","New_Visitor",FALSE,FALSE
0,0,1,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,6,0,0.033333333,"Mar","Returning_Visitor",FALSE,FALSE
2,0,20,0.01,0.016666667,"Mar","Returning_Visitor",TRUE,FALSE
1,0,17,0.045833333,0.1,"Mar","Returning_Visitor",FALSE,FALSE
0,0,5,0.146666667,0.186666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,8,0,0.028571429,"Mar","Returning_Visitor",FALSE,FALSE
0,0,2,0.2,0.2,"Mar","Returning_Visitor",FALSE,FALSE
0,0,11,0,0.006060606,"Mar","Returning_Visitor",FALSE,FALSE
0,0,15,0.028571429,0.035714286,"Mar","Returning_Visitor",FALSE,FALSE
1,0,32,0.006060606,0.011111111,"Mar","Returning_Visitor",TRUE,FALSE
0,0,4,0.1,0.15,"Mar","Returning_Visitor",FALSE,FALSE
0,0,17,0.006334842,0.023889556,"Mar","Returning_Visitor",FALSE,FALSE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,1,9,0,0.022222222,"Mar","Returning_Visitor",TRUE,TRUE
0,0,3,0,0.066666667,"Mar","Returning_Visitor",FALSE,FALSE
0,0,20,0.02,0.04,"Mar","Returning_Visitor",FALSE,FALSE
5,1,16,0,0.011111111,"Mar","Returning_Visitor",TRUE,FALSE
5,0,36,0,0.002293202,"Mar","Returning_Visitor",TRUE,FALSE
3,0,10,0,0.018181818,"Mar","New_Visitor",FALSE,FALSE
2,0,15,0.0125,0.0625,"Mar","Returning_Visitor",FALSE,TRUE
